# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.instances.count,1754248250659000000,1754248310655000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1754248250659000000,1754248310655000000,0
jps.global.handle.before.change.events.ms,1754248250659000000,1754248310655000000,0
jps.app.storage.content.writer.save.component.ms,1754248250659000000,1754248310655000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1754248250659000000,1754248310655000000,0
workspaceModel.save.cache.to.file.ms,1754248250659000000,1754248310655000000,0
jps.save.global.entities.ms,1754248250659000000,1754248310655000000,0
jps.facet.change.listener.init.bridge.ms,1754248250659000000,1754248310655000000,0
jps.project.serializers.save.ms,1754248250659000000,1754248310655000000,0
workspaceModel.orphan.listener.update.ms,1754248250659000000,1754248310655000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1754248250659000000,1754248310655000000,0
workspaceModel.global.updates.count,1754248250659000000,1754248310655000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1754248250659000000,1754248310655000000,0
jps.library.entities.serializer.load.entities.ms,1754248250659000000,1754248310655000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1754248250659000000,1754248310655000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1754248250659000000,1754248310655000000,0
workspaceModel.load.cache.from.file.ms,1754248250659000000,1754248310655000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1754248250659000000,1754248310655000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1754248250659000000,1754248310655000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1754248250659000000,1754248310655000000,0
jps.modifiable.module.model.bridge.new.module.ms,1754248250659000000,1754248310655000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1754248250659000000,1754248310655000000,0
jps.module.iml.entities.serializer.load.entities.ms,1754248250659000000,1754248310655000000,0
jps.modifiable.module.model.bridge.disposing.ms,1754248250659000000,1754248310655000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1754248250659000000,1754248310655000000,0
workspaceModel.moduleBridge.update.option.ms,1754248250659000000,1754248310655000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1754248250659000000,1754248310655000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1754248250659000000,1754248310655000000,0
workspaceModel.global.apply.state.to.project.ms,1754248250659000000,1754248310655000000,0
jps.reload.project.entities.ms,1754248250659000000,1754248310655000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1754248250659000000,1754248310655000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1754248250659000000,1754248310655000000,0
workspaceModel.global.updates.ms,1754248250659000000,1754248310655000000,0
workspaceModel.do.save.caches.ms,1754248250659000000,1754248310655000000,0
cacheStateStorage.set.duration,1754248250659000000,1754248310655000000,0
cacheStateStorage.get.duration,1754248250659000000,1754248310655000000,0
cacheStateStorage.set.counter,1754248250659000000,1754248310655000000,0
cacheStateStorage.get.counter,1754248250659000000,1754248310655000000,0
VFS.contentStorage.recordsUncompressedSize,1754248310655000000,1754248370650000000,67055869
VFS.fileChildByName,1754248310655000000,1754248370650000000,38
VFS.fileByIdCache.misses,1754248310655000000,1754248370650000000,4069
VFS.fileByIdCache.hits,1754248310655000000,1754248370650000000,345
VFS.contentStorage.recordsReadDecompressed,1754248310655000000,1754248370650000000,1
VFS.contentStorage.recordsReadSize,1754248310655000000,1754248370650000000,20939
VFS.contentStorage.recordsStoredCompressed,1754248310655000000,1754248370650000000,1583
VFS.contentStorage.recordsDecompressionTimeUs,1754248310655000000,1754248370650000000,41
VFS.contentStorage.recordsDeduplicated,1754248310655000000,1754248370650000000,164
VFS.contentStorage.recordsStored,1754248310655000000,1754248370650000000,3450
FileNameCache.totalMisses,1754248310655000000,1754248370650000000,704
VFS.contentStorage.recordsStoredSize,1754248310655000000,1754248370650000000,26767411
FileNameCache.queries,1754248310655000000,1754248370650000000,4139584
VFS.contentStorage.recordsRead,1754248310655000000,1754248370650000000,5
VFS.invertedFileNameIndex.requests,1754248310655000000,1754248370650000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1754248310655000000,1754248370650000000,0
MappedFileStorage.totalBytesMapped,1754248310655000000,1754248370650000000,265551872
MappedFileStorage.totalTimeSpentOnMappingUs,1754248310655000000,1754248370650000000,1224361
FilePageCache.pageLoadsAboveSizeThreshold,1754248310655000000,1754248370650000000,0
FilePageCache.capacityInBytes,1754248310655000000,1754248370650000000,629145600
StorageLockContext.competingThreads.90P,1754248310655000000,1754248370650000000,0
FilePageCache.pageHits,1754248310655000000,1754248370650000000,0
DirectByteBufferAllocator.hits,1754248310655000000,1754248370650000000,0
StorageLockContext.competingThreads.max,1754248310655000000,1754248370650000000,0
DirectByteBufferAllocator.disposed,1754248310655000000,1754248370650000000,0
FilePageCache.pageFastCacheHits,1754248310655000000,1754248370650000000,36
StreamlinedBlobStorage.recordsRelocated,1754248310655000000,1754248370650000000,0
FilePageCache.totalPageLoadsUs,1754248310655000000,1754248370650000000,0
StorageLockContext.competingThreads.avg,1754248310655000000,1754248370650000000,0.0
DirectByteBufferAllocator.misses,1754248310655000000,1754248370650000000,0
FilePageCache.pageLoads,1754248310655000000,1754248370650000000,0
MappedFileStorage.storages,1754248310655000000,1754248370650000000,15
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1754248310655000000,1754248370650000000,0
MappedFileStorage.totalPagesMapped,1754248310655000000,1754248370650000000,16
FilePageCache.uncachedFileAccess,1754248310655000000,1754248370650000000,0
FilePageCache.maxRegisteredFiles,1754248310655000000,1754248370650000000,1421
FileChannelInterruptsRetryer.totalRetriedAttempts,1754248310655000000,1754248370650000000,0
FilePageCache.disposedBuffers,1754248310655000000,1754248370650000000,0
FilePageCache.totalPageDisposalsUs,1754248310655000000,1754248370650000000,0
DirectByteBufferAllocator.reclaimed,1754248310655000000,1754248370650000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1754248310655000000,1754248370650000000,1048576
FilePageCache.maxCacheSizeInBytes,1754248310655000000,1754248370650000000,629145600
StreamlinedBlobStorage.recordsAllocated,1754248310655000000,1754248370650000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1754248310655000000,1754248370650000000,630194176
StreamlinedBlobStorage.recordsDeleted,1754248310655000000,1754248370650000000,0
FlushQueue.waitingTimeMaxNs,1754248310655000000,1754248370650000000,0
NonBlockingReadAction.finalizedExecutionsCount,1754248310655000000,1754248370650000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1754248310655000000,1754248370650000000,0
AWTEventQueue.eventsDispatched,1754248310655000000,1754248370650000000,0
AWTEventQueue.dispatchTimeAvgNs,1754248310655000000,1754248370650000000,0.0
WriteAction.executionsCount,1754248310655000000,1754248370650000000,0
AWTEventQueue.dispatchTimeTotalNS,1754248310655000000,1754248370650000000,357855680
FlushQueue.waitingTimeAvgNs,1754248310655000000,1754248370650000000,0.0
NonBlockingReadAction.failedExecutionTimeUs,1754248310655000000,1754248370650000000,0
FlushQueue.executionTimeMaxNs,1754248310655000000,1754248370650000000,0
AWTEventQueue.dispatchTime90PNs,1754248310655000000,1754248370650000000,0
FlushQueue.queueSizeMax,1754248310655000000,1754248370650000000,0
ReadAction.executionsCount,1754248310655000000,1754248370650000000,59577
FlushQueue.tasksExecuted,1754248310655000000,1754248370650000000,0
AWTEventQueue.dispatchTimeMaxNs,1754248310655000000,1754248370650000000,0
FlushQueue.queueSize90P,1754248310655000000,1754248370650000000,0
FlushQueue.executionTimeAvgNs,1754248310655000000,1754248370650000000,0.0
FlushQueue.waitingTime90PNs,1754248310655000000,1754248370650000000,0
NonBlockingReadAction.failedExecutionsCount,1754248310655000000,1754248370650000000,0
FlushQueue.queueSizeAvg,1754248310655000000,1754248370650000000,0.0
FlushQueue.executionTime90PNs,1754248310655000000,1754248370650000000,0
JVM.totalBytesAllocated,1754248310655000000,1754248370650000000,433775720
JVM.GC.collectionTimesMs,1754248310655000000,1754248370650000000,27
JVM.usedHeapBytes,1754248310655000000,1754248370650000000,952115816
MEM.ramPlusSwapMinusFileMappingsBytes,1754248310655000000,1754248370650000000,2985226240
JVM.totalTimeAtSafepointsMs,1754248310655000000,1754248370650000000,30
JVM.threadCount,1754248310655000000,1754248370650000000,65
JVM.totalSafepointCount,1754248310655000000,1754248370650000000,17
JVM.usedNativeBytes,1754248310655000000,1754248370650000000,405144896
MEM.ramBytes,1754248310655000000,1754248370650000000,3540602880
MEM.ramMinusFileMappingsBytes,1754248310655000000,1754248370650000000,2985226240
OS.loadAverage,1754248310655000000,1754248370650000000,1.27734375
JVM.totalCpuTimeMs,1754248310655000000,1754248370650000000,16220
JVM.newThreadsCount,1754248310655000000,1754248370650000000,0
JVM.maxHeapBytes,1754248310655000000,1754248370650000000,4108320768
JVM.totalTimeToSafepointsMs,1754248310655000000,1754248370650000000,1
JVM.GC.collections,1754248310655000000,1754248370650000000,1
JVM.committedHeapBytes,1754248310655000000,1754248370650000000,1671430144
MEM.fileMappingsRamBytes,1754248310655000000,1754248370650000000,555376640
JVM.totalDirectByteBuffersBytes,1754248310655000000,1754248370650000000,642670007
JVM.maxThreadCount,1754248310655000000,1754248370650000000,116
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1754248310655000000,1754248370650000000,0
workspaceModel.updates.ms,1754248310655000000,1754248370650000000,0
workspaceModel.cachedValue.clear.count,1754248310655000000,1754248370650000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1754248310655000000,1754248370650000000,0
workspaceModel.cachedValue.from.cache.count,1754248310655000000,1754248370650000000,3618
workspaceModel.cachedValue.total.get.count,1754248310655000000,1754248370650000000,3618
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1754248310655000000,1754248370650000000,0
workspaceModel.to.snapshot.ms,1754248310655000000,1754248370650000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1754248310655000000,1754248370650000000,50
workspaceModel.on.changed.ms,1754248310655000000,1754248370650000000,0
workspaceModel.replace.project.model.ms,1754248310655000000,1754248370650000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1754248310655000000,1754248370650000000,0
workspaceModel.workspaceFileIndexData.init.ms,1754248310655000000,1754248370650000000,0
workspaceModel.loading.from.cache.ms,1754248310655000000,1754248370650000000,0
workspaceModel.workspaceFileIndexData.instances.count,1754248310655000000,1754248370650000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1754248310655000000,1754248370650000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1754248310655000000,1754248370650000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1754248310655000000,1754248370650000000,0
workspaceModel.initializing.ms,1754248310655000000,1754248370650000000,0
workspaceModel.pre.handlers.ms,1754248310655000000,1754248370650000000,0
workspaceModel.init.bridges.ms,1754248310655000000,1754248370650000000,0
workspaceModel.collect.changes.ms,1754248310655000000,1754248370650000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1754248310655000000,1754248370650000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1754248310655000000,1754248370650000000,0
workspaceModel.on.before.changed.ms,1754248310655000000,1754248370650000000,0
workspaceModel.loading.total.ms,1754248310655000000,1754248370650000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1754248310655000000,1754248370650000000,0
workspaceModel.cachedValueWithParameters.clear.count,1754248310655000000,1754248370650000000,0
workspaceModel.cachedValue.calculated.count,1754248310655000000,1754248370650000000,0
workspaceModel.full.replace.project.model.ms,1754248310655000000,1754248370650000000,0
workspaceModel.updates.precise.ms,1754248310655000000,1754248370650000000,0
workspaceModel.update.unloaded.entities.ms,1754248310655000000,1754248370650000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1754248310655000000,1754248370650000000,0
workspaceModel.check.recursive.update.ms,1754248310655000000,1754248370650000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1754248310655000000,1754248370650000000,0
workspaceModel.updates.count,1754248310655000000,1754248370650000000,0
Indexing.cache.totalCacheMisses,1754248310655000000,1754248370650000000,36
Indexes.stubs.lookupDurationMaxMs,1754248310655000000,1754248370650000000,0.0
Indexes.stubs.lookupDurationAvgMs,1754248310655000000,1754248370650000000,0.0
Indexing.writesQueuedMin,1754248310655000000,1754248370650000000,9223372036854775807
Indexes.stubs.lookupDuration90PMs,1754248310655000000,1754248370650000000,0.0
Indexes.entries.lookupDurationAvgMs,1754248310655000000,1754248370650000000,0.0
Indexes.entries.lookups,1754248310655000000,1754248370650000000,12
Indexes.allKeys.lookupDurationMaxMs,1754248310655000000,1754248370650000000,0.0
Indexes.stubs.lookups,1754248310655000000,1754248370650000000,0
Indexes.allKeys.lookupDuration90PMs,1754248310655000000,1754248370650000000,0.0
Indexing.cache.totalCacheEvicted,1754248310655000000,1754248370650000000,36
Indexing.writer_0.totalTimeSpentWritingMs,1754248310655000000,1754248370650000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1754248310655000000,1754248370650000000,0
Indexes.entries.lookupDuration90PMs,1754248310655000000,1754248370650000000,0.0
Indexes.allKeys.lookups,1754248310655000000,1754248370650000000,3
Indexing.writesQueuedMax,1754248310655000000,1754248370650000000,0
Indexing.cache.totalCacheAccesses,1754248310655000000,1754248370650000000,36
Indexes.allKeys.lookupDurationAvgMs,1754248310655000000,1754248370650000000,0.0
Indexes.entries.lookupDurationMaxMs,1754248310655000000,1754248370650000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1754248310655000000,1754248370650000000,0
Indexing.totalTimeIndexersSleptMs,1754248310655000000,1754248370650000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1754248310655000000,1754248370650000000,0
DiskQueryRelay.tasksRequested,1754248310655000000,1754248370650000000,3623
DiskQueryRelay.taskWaitingTotalTimeUs,1754248310655000000,1754248370650000000,57139199
DiskQueryRelay.taskExecutionTotalTimeUs,1754248310655000000,1754248370650000000,56451552
writeAction.max.wait.ms,1754248310655000000,1754248370650000000,49
writeAction.wait.ms,1754248310655000000,1754248370650000000,0
DiskQueryRelay.tasksExecuted,1754248310655000000,1754248370650000000,3623
writeAction.median.wait.ms,1754248310655000000,1754248370650000000,200
writeAction.count,1754248310655000000,1754248370650000000,0
workspaceModel.moduleBridge.before.changed.ms,1754248310655000000,1754248370650000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1754248310655000000,1754248370650000000,0
jps.apply.loaded.storage.ms,1754248310655000000,1754248370650000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1754248310655000000,1754248370650000000,0
jps.project.serializers.load.ms,1754248310655000000,1754248370650000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1754248310655000000,1754248370650000000,0
jps.facet.change.listener.process.change.events.ms,1754248310655000000,1754248370650000000,0
jps.app.storage.content.reader.load.component.ms,1754248310655000000,1754248370650000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1754248310655000000,1754248370650000000,0
jps.artifact.entities.serializer.save.entities.ms,1754248310655000000,1754248370650000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1754248310655000000,1754248370650000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1754248310655000000,1754248370650000000,0
jps.library.entities.serializer.save.entities.ms,1754248310655000000,1754248370650000000,0
jps.storage.jps.conf.reader.load.component.ms,1754248310655000000,1754248370650000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1754248310655000000,1754248370650000000,0
jps.global.handle.changed.events.ms,1754248310655000000,1754248370650000000,0
workspaceModel.sync.entities.ms,1754248310655000000,1754248370650000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1754248310655000000,1754248370650000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1754248310655000000,1754248370650000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1754248310655000000,1754248370650000000,0
jps.global.get.library.ms,1754248310655000000,1754248370650000000,0
jps.facet.change.listener.before.change.events.ms,1754248310655000000,1754248370650000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1754248310655000000,1754248370650000000,0
jps.load.initial.state.ms,1754248310655000000,1754248370650000000,0
jps.global.initialize.library.bridges.ms,1754248310655000000,1754248370650000000,0
jps.global.get.library.by.name.ms,1754248310655000000,1754248370650000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1754248310655000000,1754248370650000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1754248310655000000,1754248370650000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1754248310655000000,1754248370650000000,0
jps.module.iml.entities.serializer.save.entities.ms,1754248310655000000,1754248370650000000,0
jps.load.project.to.empty.storage.ms,1754248310655000000,1754248370650000000,0
jps.modifiable.module.model.bridge.renaming.ms,1754248310655000000,1754248370650000000,0
jps.save.changed.project.entities.ms,1754248310655000000,1754248370650000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1754248310655000000,1754248370650000000,0
jps.global.initialize.library.bridges.after.loading.ms,1754248310655000000,1754248370650000000,0
workspaceModel.load.cache.metadata.from.file.ms,1754248310655000000,1754248370650000000,0
jps.artifact.entities.serializer.load.entities.ms,1754248310655000000,1754248370650000000,0
workspaceModel.mutableEntityStorage.entities.ms,1754248310655000000,1754248370650000000,0
jps.modifiable.module.model.bridge.load.module.ms,1754248310655000000,1754248370650000000,0
jps.global.get.libraries.ms,1754248310655000000,1754248370650000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1754248310655000000,1754248370650000000,0
workspaceModel.mutableEntityStorage.instances.count,1754248310655000000,1754248370650000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1754248310655000000,1754248370650000000,0
jps.global.handle.before.change.events.ms,1754248310655000000,1754248370650000000,0
jps.app.storage.content.writer.save.component.ms,1754248310655000000,1754248370650000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1754248310655000000,1754248370650000000,0
workspaceModel.save.cache.to.file.ms,1754248310655000000,1754248370650000000,0
jps.save.global.entities.ms,1754248310655000000,1754248370650000000,0
jps.facet.change.listener.init.bridge.ms,1754248310655000000,1754248370650000000,0
jps.project.serializers.save.ms,1754248310655000000,1754248370650000000,0
workspaceModel.orphan.listener.update.ms,1754248310655000000,1754248370650000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1754248310655000000,1754248370650000000,0
workspaceModel.global.updates.count,1754248310655000000,1754248370650000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1754248310655000000,1754248370650000000,0
jps.library.entities.serializer.load.entities.ms,1754248310655000000,1754248370650000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1754248310655000000,1754248370650000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1754248310655000000,1754248370650000000,0
workspaceModel.load.cache.from.file.ms,1754248310655000000,1754248370650000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1754248310655000000,1754248370650000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1754248310655000000,1754248370650000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1754248310655000000,1754248370650000000,0
jps.modifiable.module.model.bridge.new.module.ms,1754248310655000000,1754248370650000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1754248310655000000,1754248370650000000,0
jps.module.iml.entities.serializer.load.entities.ms,1754248310655000000,1754248370650000000,0
jps.modifiable.module.model.bridge.disposing.ms,1754248310655000000,1754248370650000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1754248310655000000,1754248370650000000,0
workspaceModel.moduleBridge.update.option.ms,1754248310655000000,1754248370650000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1754248310655000000,1754248370650000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1754248310655000000,1754248370650000000,0
workspaceModel.global.apply.state.to.project.ms,1754248310655000000,1754248370650000000,0
jps.reload.project.entities.ms,1754248310655000000,1754248370650000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1754248310655000000,1754248370650000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1754248310655000000,1754248370650000000,0
workspaceModel.global.updates.ms,1754248310655000000,1754248370650000000,0
workspaceModel.do.save.caches.ms,1754248310655000000,1754248370650000000,0
cacheStateStorage.set.duration,1754248310655000000,1754248370650000000,0
cacheStateStorage.get.duration,1754248310655000000,1754248370650000000,0
cacheStateStorage.set.counter,1754248310655000000,1754248370650000000,0
cacheStateStorage.get.counter,1754248310655000000,1754248370650000000,0
VFS.contentStorage.recordsUncompressedSize,1754248370650000000,1754248430647000000,29607388
VFS.fileChildByName,1754248370650000000,1754248430647000000,9
VFS.fileByIdCache.misses,1754248370650000000,1754248430647000000,2558
VFS.fileByIdCache.hits,1754248370650000000,1754248430647000000,249
VFS.contentStorage.recordsReadDecompressed,1754248370650000000,1754248430647000000,1
VFS.contentStorage.recordsReadSize,1754248370650000000,1754248430647000000,19940
VFS.contentStorage.recordsStoredCompressed,1754248370650000000,1754248430647000000,648
VFS.contentStorage.recordsDecompressionTimeUs,1754248370650000000,1754248430647000000,40
VFS.contentStorage.recordsDeduplicated,1754248370650000000,1754248430647000000,66
VFS.contentStorage.recordsStored,1754248370650000000,1754248430647000000,2408
FileNameCache.totalMisses,1754248370650000000,1754248430647000000,256
VFS.contentStorage.recordsStoredSize,1754248370650000000,1754248430647000000,12884807
FileNameCache.queries,1754248370650000000,1754248430647000000,2205760
VFS.contentStorage.recordsRead,1754248370650000000,1754248430647000000,1
VFS.invertedFileNameIndex.requests,1754248370650000000,1754248430647000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1754248370650000000,1754248430647000000,0
MappedFileStorage.totalBytesMapped,1754248370650000000,1754248430647000000,265551872
MappedFileStorage.totalTimeSpentOnMappingUs,1754248370650000000,1754248430647000000,1224361
FilePageCache.pageLoadsAboveSizeThreshold,1754248370650000000,1754248430647000000,0
FilePageCache.capacityInBytes,1754248370650000000,1754248430647000000,629145600
StorageLockContext.competingThreads.90P,1754248370650000000,1754248430647000000,0
FilePageCache.pageHits,1754248370650000000,1754248430647000000,0
DirectByteBufferAllocator.hits,1754248370650000000,1754248430647000000,0
StorageLockContext.competingThreads.max,1754248370650000000,1754248430647000000,0
DirectByteBufferAllocator.disposed,1754248370650000000,1754248430647000000,0
FilePageCache.pageFastCacheHits,1754248370650000000,1754248430647000000,36
StreamlinedBlobStorage.recordsRelocated,1754248370650000000,1754248430647000000,0
FilePageCache.totalPageLoadsUs,1754248370650000000,1754248430647000000,0
StorageLockContext.competingThreads.avg,1754248370650000000,1754248430647000000,0.0
DirectByteBufferAllocator.misses,1754248370650000000,1754248430647000000,0
FilePageCache.pageLoads,1754248370650000000,1754248430647000000,0
MappedFileStorage.storages,1754248370650000000,1754248430647000000,15
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1754248370650000000,1754248430647000000,0
MappedFileStorage.totalPagesMapped,1754248370650000000,1754248430647000000,16
FilePageCache.uncachedFileAccess,1754248370650000000,1754248430647000000,0
FilePageCache.maxRegisteredFiles,1754248370650000000,1754248430647000000,1421
FileChannelInterruptsRetryer.totalRetriedAttempts,1754248370650000000,1754248430647000000,0
FilePageCache.disposedBuffers,1754248370650000000,1754248430647000000,0
FilePageCache.totalPageDisposalsUs,1754248370650000000,1754248430647000000,0
DirectByteBufferAllocator.reclaimed,1754248370650000000,1754248430647000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1754248370650000000,1754248430647000000,1048576
FilePageCache.maxCacheSizeInBytes,1754248370650000000,1754248430647000000,629145600
StreamlinedBlobStorage.recordsAllocated,1754248370650000000,1754248430647000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1754248370650000000,1754248430647000000,630194176
StreamlinedBlobStorage.recordsDeleted,1754248370650000000,1754248430647000000,0
FlushQueue.waitingTimeMaxNs,1754248370650000000,1754248430647000000,0
NonBlockingReadAction.finalizedExecutionsCount,1754248370650000000,1754248430647000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1754248370650000000,1754248430647000000,0
AWTEventQueue.eventsDispatched,1754248370650000000,1754248430647000000,0
AWTEventQueue.dispatchTimeAvgNs,1754248370650000000,1754248430647000000,0.0
WriteAction.executionsCount,1754248370650000000,1754248430647000000,0
AWTEventQueue.dispatchTimeTotalNS,1754248370650000000,1754248430647000000,221584792
FlushQueue.waitingTimeAvgNs,1754248370650000000,1754248430647000000,0.0
NonBlockingReadAction.failedExecutionTimeUs,1754248370650000000,1754248430647000000,0
FlushQueue.executionTimeMaxNs,1754248370650000000,1754248430647000000,0
AWTEventQueue.dispatchTime90PNs,1754248370650000000,1754248430647000000,0
FlushQueue.queueSizeMax,1754248370650000000,1754248430647000000,0
ReadAction.executionsCount,1754248370650000000,1754248430647000000,40287
FlushQueue.tasksExecuted,1754248370650000000,1754248430647000000,0
AWTEventQueue.dispatchTimeMaxNs,1754248370650000000,1754248430647000000,0
FlushQueue.queueSize90P,1754248370650000000,1754248430647000000,0
FlushQueue.executionTimeAvgNs,1754248370650000000,1754248430647000000,0.0
FlushQueue.waitingTime90PNs,1754248370650000000,1754248430647000000,0
NonBlockingReadAction.failedExecutionsCount,1754248370650000000,1754248430647000000,0
FlushQueue.queueSizeAvg,1754248370650000000,1754248430647000000,0.0
FlushQueue.executionTime90PNs,1754248370650000000,1754248430647000000,0
JVM.totalBytesAllocated,1754248370650000000,1754248430647000000,246733824
JVM.GC.collectionTimesMs,1754248370650000000,1754248430647000000,47
JVM.usedHeapBytes,1754248370650000000,1754248430647000000,1056380032
MEM.ramPlusSwapMinusFileMappingsBytes,1754248370650000000,1754248430647000000,2985226240
JVM.totalTimeAtSafepointsMs,1754248370650000000,1754248430647000000,50
JVM.threadCount,1754248370650000000,1754248430647000000,65
JVM.totalSafepointCount,1754248370650000000,1754248430647000000,6
JVM.usedNativeBytes,1754248370650000000,1754248430647000000,391077088
MEM.ramBytes,1754248370650000000,1754248430647000000,3553972224
MEM.ramMinusFileMappingsBytes,1754248370650000000,1754248430647000000,2985226240
OS.loadAverage,1754248370650000000,1754248430647000000,1.2763671875
JVM.totalCpuTimeMs,1754248370650000000,1754248430647000000,12200
JVM.newThreadsCount,1754248370650000000,1754248430647000000,0
JVM.maxHeapBytes,1754248370650000000,1754248430647000000,4108320768
JVM.totalTimeToSafepointsMs,1754248370650000000,1754248430647000000,1
JVM.GC.collections,1754248370650000000,1754248430647000000,3
JVM.committedHeapBytes,1754248370650000000,1754248430647000000,1671430144
MEM.fileMappingsRamBytes,1754248370650000000,1754248430647000000,568745984
JVM.totalDirectByteBuffersBytes,1754248370650000000,1754248430647000000,642653623
JVM.maxThreadCount,1754248370650000000,1754248430647000000,116
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1754248370650000000,1754248430647000000,0
workspaceModel.updates.ms,1754248370650000000,1754248430647000000,0
workspaceModel.cachedValue.clear.count,1754248370650000000,1754248430647000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1754248370650000000,1754248430647000000,0
workspaceModel.cachedValue.from.cache.count,1754248370650000000,1754248430647000000,2477
workspaceModel.cachedValue.total.get.count,1754248370650000000,1754248430647000000,2477
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1754248370650000000,1754248430647000000,0
workspaceModel.to.snapshot.ms,1754248370650000000,1754248430647000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1754248370650000000,1754248430647000000,32
